name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Higher Ground,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ-R8fAE9d1moR3yFuI2x1z00%2Fphotos%2FAciIO2cY-d8ILp7Tm4YMb9AE0hf35zU17Y3PSPsg4EWOLxceQscqKbOSFLZfGRvtcQtANtk-smQUu-CyU_x-KavmeI4fiJEvclfbjQuPd28OwaO8yOCbTmDh5F6hwYZzwC3OoSCmqCzQndTfQM6as2Zkg3aNfLWsZcNt6a7XsZx6iHcZgQ9_ii_yUHsjlp0ybHBCGrlvF9dL_z1zHi7CUlzfZgTSscRewjHUVnK4Z7Vm4PL1qo3hg75MiWn6hgDnv3eYArCCvk-h8To9AurQEQ68BKtHqoKLndRFRZTHR0PWta36Og/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Modern, upscale bites in an industrial-chic former power station with exposed-brick walls.",-37.8158034,144.9530273,(03) 8899 6219,"650 Little Bourke St, Melbourne VIC 3000, Australia",https://highergroundmelbourne.com.au/,ChIJ-R8fAE9d1moR3yFuI2x1z00,Cafe,3000
Kudo,Monday: 8:00 AM – 2:30 PM | Tuesday: 8:00 AM – 2:30 PM | Wednesday: 8:00 AM – 2:30 PM | Thursday: 8:00 AM – 2:30 PM | Friday: 8:00 AM – 2:30 PM | Saturday: 9:00 AM – 2:30 PM | Sunday: 9:00 AM – 2:30 PM,,https://places.googleapis.com/v1/places%2FChIJq9opOaND1moRnDp8ZgDkx7s%2Fphotos%2FAciIO2dyh_m_qhmV6C41cZiXwKaWTR5g3To5lgHoN_x-s_cZi3NZnNgyDfm8TdkwuKZvJvNAsFyzMIlEddJSMr0o9Y8_mB_FJU9izRgKZZwVh0SpoNy-nPCT0al6FLb8xjv3pRrKCLJSO8Y37OFh69vQprfoQD3wgLVIijeSbv9EZITu_dgkDYDUqWL7db4YCAZdLus-OsUC9ay-uG1mpy_0uTV4FINJLlQzm40bwu3L8TJISQBmlFb5iwucCI8Oqrbn9JCcXa1crOFX0LMPRY4Ap19Sx-95G3_7-P_r_A_RBLq6X6b9V3fj-Qr2fCq7nSndVFmGgMN_Qv_F1mPWVuAb2RGZ8FQpDuXW3NfL6s0D8Va7PaXzjUT3Fwu1sviiXRjHF0YHQfG9pM-pNNFHdKChlt6x77xn-7TBPrGT1yI6-qDUiZo/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Tiny little cafe selling artisan pastries, toasties and decent coffee. Unique asian inspired flavors goodies. Not much space inside the cafe basically you get in to order and wait out when it busy.( they’re always busy most of the time actually) Fast service and friendly staff. Ps. Matcha was overrated but the canelè was great.",-37.8124161,144.9729798,,"8 Little Collins St, Melbourne VIC 3000, Australia",https://kudobakery.com.au/,ChIJq9opOaND1moRnDp8ZgDkx7s,Cafe,3000
Lovey Patisserie Cafe,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,,https://places.googleapis.com/v1/places%2FChIJX83sreFd1moRW1vOJTleWE8%2Fphotos%2FAciIO2fZJtz34cZcZiXlQZHbs6Z9UH4q3VaveHTTQo4pZFz7CHqkdep-77jT-Q4yk4-IVLjEHc2dMOnJxVUZSfE1-RvyNYUvPzoLrOx8nqRITWI5TmtT44cOUfqnVgMgzuUmIz3DZadw1vbGpxLG1UYw9cPR6xZUhnttq_FdQIxS2pMnng6qQ-uhY0RvUI2A2V-lUqfMUDQydrfSiXG4bGFF5VOvrniqA_KewclY7DQOvxLAfUE92waVysYnMijt1BOT_D4zm1mwWgxtv9hGYZr-unJ8GAZjEZaXJXu7Ah2r3zELM9BH841nbSv2NowMBqMarUODbYf-gDGi_tVjdiF47yQlRJ1d0RpUsLagqiO_ZDvAsnAgIMpHB89CeSrQYzAx67vOKtAAZysIVkJKr-MjkZkpRzlK827ruBcNRuhVxRWIVU0/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Love this cafe as it’s super cute inside and a great spot to enjoy cakes, sweet drinks and shop for smiskis and sonny angels. My friends and I bought two smiskis each and got to open them up together. You can also trade them in with any others that they have in the tray at the front. We enjoyed their strawberry shortcake and matcha and early grey basque cheesecake. Both were not too sweet and the perfect treat. Keen to revisit to try some of their other cakes and drinks.",-37.8078824,144.9591364,(03) 9314 6101,"26 Berrbang La, Melbourne VIC 3000, Australia",https://loveypatisseriecafe.com.au/,ChIJX83sreFd1moRW1vOJTleWE8,Cafe,3000
Publique Bakery,Monday: 7:30 AM – 4:00 PM | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 4:00 PM | Thursday: 7:30 AM – 4:00 PM | Friday: 7:30 AM – 4:00 PM | Saturday: 7:30 AM – 4:00 PM | Sunday: 7:30 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJoSk-GABd1moRVz2ICmTIRiM%2Fphotos%2FAciIO2d981qubsBCH4Vsnt1Yr-rk9wwIxcmdyDVO1iNC80lsHbX5FQXOQKCNJ0czDDIlThKx4fXnJ1XYF_41sX_KzpG4S72UgJHEpaShLR_zzt_dOlfg1q53hcel35bqQO4ehSPYV98jtSIHoNXUXxljfS2VJvZddXcbrk3_SaxwV0BnUhb3Gfuza11tl8_YIcLru0sfwW0ZWQCpsaD9UTH6mM1ym-KnPmE5wDFTByVY69RbKysPLxGX4ainP5QqscfSck9KiqnzMHo-Nz6j7BPS8iyuvailhhySB83ZrKCGxvRkwA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"A popular bakery near Queen Victoria Markets. I decided to give it a try, after some recommendations. The Pan de Ruban was light and a slight crisp and the Portuguese Tart (although tasted more like an egg tart), was cooked well and not too sweet. The bakery also sells coffee and there is a small area to enjoy your food. I recommend to go early, as it gets quite busy. Worth a visit if you are closeby!",-37.807838,144.9591701,,"18 Blender La, Melbourne VIC 3000, Australia",https://www.publiquebakery.com/,ChIJoSk-GABd1moRVz2ICmTIRiM,Cafe,3000
The Borek Bakehouse,Monday: 6:30 AM – 4:30 PM | Tuesday: 6:30 AM – 4:30 PM | Wednesday: 6:30 AM – 4:30 PM | Thursday: 6:30 AM – 4:30 PM | Friday: 6:30 AM – 4:30 PM | Saturday: 6:30 AM – 4:30 PM | Sunday: 6:30 AM – 4:30 PM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJZ5FCvDRd1moRrrcqpPBVY0s%2Fphotos%2FAciIO2ckCZJE3Y1bFLfMO5VsZt3NtS0pQcJzpr_Svly9LxM00FnQGn2mBTs_kzP5WBxY6nLMjkqq1N7QzE4dcEpPqaT4fR3IhSF7IvkiDVgl1RPrfgJ3Ok1b7ZNtoA7_A9a2UlbM_fzV2yVfXugs1pbd3kOah72HZ2yqH6nXyd_oziPwAWWdFO4HIBgkMSLuUNmO8q00G67zuJoSjacywIVi8rA_uVcvqtJqzkZWoSL_WAZqJoaug4dqQI57LyibhcSz_La-_Dvex-2J-IaBisdopW35a6i9y8DwZGg6-MN60CTWXUxYevdclGLTSijjwdMhVEQvUnfzZuNejG3BLqexHqarpflzp6Sdld-VcuI5PlQ6w-KA--dbDGhL_i1Qsz3Dm2W-tQIV8m635phw50rsODl7MBo6MtFV3chY8byg0CWIow/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"I came here based on a recommendation and tried the spicy lamb borek as well as the spinach and cheese one. They were both tasty—especially the lamb, which wasn’t as spicy as you'd expect. The spinach and cheese was a bit too salty for my taste. They're quite large and very filling, so sharing might be a good idea.",-37.8077032,144.959902,(03) 9329 5553,"481 Elizabeth St, Melbourne VIC 3000, Australia",,ChIJZ5FCvDRd1moRrrcqpPBVY0s,Cafe,3000
Publique Bakery QVM,Monday: Closed | Tuesday: 8:00 AM – 3:00 PM | Wednesday: Closed | Thursday: 8:00 AM – 3:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJJwnxZ-5d1moRZayZX5q_Hss%2Fphotos%2FAciIO2cSp66QdsTaOc7mQDxgVfA8qPb0FwUrfkLDc3m_lEgZGQrNwen3-Yqh_B308fYmojvEhXbr41FaTe-KI1PRml4uTGE0T03Dt-xKZNre2ZLNNRecIBVXl0ts2yGRuYciZyJA1QFawxHVXcy-CgkiO3AMVeuHqqiXiidP_Lp8lmOsjCPJYgk0VHE3UZhcaNmtzJaM7uk14DhhWJcawIb7GQuolcpRxoetzJDS9lHH-UwVbytXT2xcQSmlnthVXTKpdZvkmEyije1OCIsKpwOa0VttbMTMpLRkgv7e-72CKT0yBPXbloVyjtsCYBv1Sgd6Lx8A0NUkW0JSXS5Yg-I9CfT9bAxNHQYW3bW46-AF6xl6VHzU7O4YqoOul4xfaRZja5IsZsVImkE9T91l9aIT9Vr3EmW8EB_Qq6shd2vpQM00tw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,Cute little pastry shop. Everything looks so good! The pistachio cronut was the highlight for sure. Will definitely visit again on my next trip to Melbourne.,-37.8062383,144.9576549,0433 430 493,"91-93 Victoria St, Melbourne VIC 3000, Australia",https://www.publiquebakery.com/,ChIJJwnxZ-5d1moRZayZX5q_Hss,Cafe,3000
iCake,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJMRYnU-1d1moRi7fD-Heq9xU%2Fphotos%2FAciIO2dUAt_GzuQBpVuro8RJrRQ4IhlBrcka_jLZcrHbb7KgFmEzNkZ-OpQXzcH4cETytn4Wt7oQ4yIW4GwGOcRTriLXMcosZ-VFsbCu8-fUpapeoXqlGAox-Y0DgmnZJiqo95XR2cew7JjbQUW0gO6jSjjUnCTSaRBSFUDy9dEPCb6deqyNlMlWu8IPp-hir4CGQUjgdraX_O7_kbsgBZnimRrLJeBg818JSQNvRgTOWl-sgKhpHjnzczzuqroz2wLcqGG0MLmEoGy7QB6sriOJjl6eqNVQzXrgIaCCbatgu5uVXA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Today, i ordered the strawberry chiffon cake from iCake for my friend's birthday, and it was perfect light, fluffy, and full of fresh strawberry flavor! 🎂🍓 Big thanks to Joy for the amazing service! She was so nice and helpful, and really took the time to explain all the cake options in detail. She made it so easy for me to choose the right one. Highly recommended both the cake and the customer service were top-notch! 🙌💕",-37.8078085,144.959913,0414 028 678,"477 Elizabeth St, Melbourne VIC 3000, Australia",https://www.icake.com.au/,ChIJMRYnU-1d1moRi7fD-Heq9xU,Cafe,3000
Le Yeahllow - Cake Shop Little Collins St,Monday: 8:00 AM – 6:30 PM | Tuesday: 8:00 AM – 6:30 PM | Wednesday: 8:00 AM – 6:30 PM | Thursday: 8:00 AM – 6:30 PM | Friday: 8:00 AM – 6:30 PM | Saturday: 12:00 – 6:30 PM | Sunday: 12:00 – 6:30 PM,,https://places.googleapis.com/v1/places%2FChIJcwu705pD1moR1_RiUb84C-M%2Fphotos%2FAciIO2eNDb-6JMdLBqh4ffzT9Iq032cGNo8KY5f0vGeGo4DQle5BKHfpufmu3nFlfX_eynD6wKSlxA33NKyX7dchfnBIMiKjDjIUjX1yLD9VXZXYHhCYt3upDWL2ZGe6Po_sTKhUUGWAh26XrgY0NkbECOSoBeDe_GjXWrFOAkbqp5pNqW_n0w_HhDexFJgLFkz-ETc9JvNYmKvX-gbEuPCALtk1KYWvrJrO3wFKGYrPzNQw5ZsEFiaRCss6nFCjURQHYrlNgTvaakCeQ0tUUFdjWZ97ATPowt_2L00TAvUJE_LAZw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"This dessert place is a must-visit! Their coffee with orange flavor is a game-changer - fresh and revitalising, it made my day! The atmosphere is cozy and comfortable, perfect for catching up with friends, a romantic date, or a girls' day out. The desserts are almost too beautiful to eat - seriously stunning presentation! The staff are friendly and helpful, offering great recommendations. Overall, a lovely spot to relax and indulge in some sweet treats. Highly recommend!",-37.8154284,144.9626731,(03) 9600 1129,"366 Little Collins St, Melbourne VIC 3000, Australia",http://www.leyeahllow.com.au/,ChIJcwu705pD1moR1_RiUb84C-M,Cafe,3000
Industry Beans Lt. Collins,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:00 AM – 3:30 PM | Sunday: 8:00 AM – 3:30 PM,,https://places.googleapis.com/v1/places%2FChIJgRXO-rRC1moRwcB73rcSyIE%2Fphotos%2FAciIO2ewrG09OKNyfuFQqnHkGS4xSrxPSrPHBqz3dxtgochkb9vJrSYwQZY2uLdNiuzQxRSb_wB4kB_bzW3tSNemdjPgWnPax2Wo9X4LMwUcDdXFrqoGq8Pn0KFqDLBRTgCpkXCEP30JGY_ycim27ZkY2YI7bavYQAEmlYJRYI8xORrWfwHXP5pFEk4s_Awdyk1czdo0yDWg6__RWMkNKR79JXMa2el7h-BMsXM6NAUbbNXiWzK7P1mX3JQqtUvYGb57xTrrIMGqpxh4LA_Mf2Ua20Bf19Nr8QDhgZ_SaFieqBRgfA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Order: Fitzroy Ice (oat milk) It’s my first time at Industry beans and I recommend getting Fitzroy ice. It tastes different than your usual oat flat white/ latte/ cappuccino coffee but it’s good. Love the staff. They are so friendly and approachable. Ambiance is also nice. I’ll go back to try their oat flat white.,-37.8154635,144.963264,(03) 9989 3779,"345 Little Collins St, Melbourne VIC 3000, Australia",https://industrybeans.com/,ChIJgRXO-rRC1moRwcB73rcSyIE,Cafe,3000
Sucre Du Jour CBD,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,,https://places.googleapis.com/v1/places%2FChIJW5EPu-Jd1moR5sPDytf2kjY%2Fphotos%2FAciIO2d0ZlW9MyZ7PrF3g32hQcHe3pn3-leWsKtB4_PLdUraheFK_cZ0lIS5VbJaBrTPcXGohMkqueG_gm2GFMQE_Rzg22yXEoFkzCi7fu0zAJpblCuARqFW8HZmrfbQD4kkq8QvhkeCV1OMgiKwkYjeKpbRSWqA_FB6C8sn_pyX7MBYqtuSxkzedV4ZqJtoxu36ceGVGAeQxVVwUCozZxBfEED6yBK2JJhPTlgvi5Ks65ddP9MNr8CWidjkp1bRvexywaxbUc1SK0lGRBwZBHtm9qsD4n14xlKhTgkD3Kf-YbBTmltf1_XkYnt5BYedJZ8vyuiae2EjsTvIDouvQwqEUdDp4K6EWl7LyEcTNH3GhalfAYRV7sfk3qiY1A_pA_5XYv7LZrQwFR5OTAebUKas1356meHgQe6qT5HSyOb879UBvxAg_8UL3P-gmtjfV9wg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Nice cafe selling drinks and cakes in a city neighbourhood area. The only seating area is a row of table facing the window, so I’m guessing most people will be doing takeaway. Prices are not cheap for the cakes, and I only tried their black sesame and praline macaroon, and it is delicious and not sweet. I may go in and try their croissants next time.",-37.8146345,144.95264419999998,0403 448 906,"Shop 24/250 Spencer St, Melbourne VIC 3000, Australia",https://sucredujour.com.au/,ChIJW5EPu-Jd1moR5sPDytf2kjY,Cafe,3000
Majesty Coffee,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 7:00 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJm8e-QD1d1moRBU7gF3tr-LU%2Fphotos%2FAciIO2dyP8TNiXkbXRq27jdMrgzXJJ3hCqkLaLWj6wGk0X0ywIF8J59RSS6bj7htJROyEl8otNuml0Z9yM5upuJ-sGoVdv2RmtQJlfX-b7sDeomeyptivFaA8tMsUcCK2CMi81pP77RqlHZ_KD6lMBiuHdYQEfdGQHYTindrTm6wGvgA7GVatwmxq8_dOxG4Hp7YDbWWfpfrT4YRUS0LkfIq78sX3t6QrLEFXbP_du5Hl5tVJK2vCCKkRqMvVsNcvTFhWFnwuPzoM8diiM6XSsyvVddQXADJTM3Gw9ci12g-saR8WVTyWYY3rqgCeInApu8wcnLTUYSuhq7__qTk7howaj51-ecAPYZPGEg6byQwav1HAjjdo6IIu3v1maBcf-a0OGb6fzsA4suIxg46ovayD9xzfTXfZpRiOTdwDdM4FaUzC-8B/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.5,"Majesty coffee has a a nice atmosphere, probably best suited for smaller groups. The service was nice, very sweet and friendly. Strawberry cloud — 5.5/10 For a whopping $16 you get really cute presentation but a matcha that unfortunately does not meet the standards for both taste and amount. The matcha flavour was lacklustre, the overpowering strawberry flavour morphing the drink into something more like strawberry milk. Berry Nice Latte (w/ soy milk)— 4/10 At $14 this coffee is much more expensive compared to a standard coffee. Again, unfortunately the taste did not live up to a $14 coffee standard. The crushed dehydrated berries on top were a nice addition, but the coffee itself was way waaaay too sweet. The more I drank the sweeter it got. The coffee is missing the berry element, the caramel syrup is much more prominent. I would highly recommend that Majesty coffee try to make the strawberry cloud and berry nice latte much less sweet! Other than that, the presentation was indeed very lovely 😊",-37.8076207,144.958583,,"1 Dhanga Djeembana Walk, Melbourne VIC 3000, Australia",https://www.majestycoffee.com.au/,ChIJm8e-QD1d1moRBU7gF3tr-LU,Cafe,3000
Airflow Coffee Co,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJw8H_lNFd1moRKlphfjqEPVw%2Fphotos%2FAciIO2dINexvsoeR3-uvMs-jnSzEbl-cL9UBWq-zxR5_wbcNKqts1jAsp1lLrXC3hTtPCpL0wiQKirIvN7O47JGyqFrGt0WZ2YxuKEuY_FPhd8ts0soMeosXFb3BWt7Ovnro04Zitq1zYij1hAYI7eWH8Mr_XN-Un-4iz_6smT1v_m14fm_YBQCqajXBII6kFIrkA5kdqgFBbIMxChwnL-Bp-lIVPgiM1sHOzvaWMlY3v6U3ac7yf-CNJ6gkjPCMVAhiM7Fs1ykv1pyKASoYRMtbIeYWsiA2xcaPaSUmWHIIdOaXzQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"This is one of those rare cafes where you can truly feel the heart behind every cup. The owner is incredibly passionate about coffee and puts real care into every detail — from selecting the beans to the way each drink is made. He’s also super friendly and always happy to chat or give recommendations. The menu offers a great variety, including some lovely Japanese options like matcha lattes, which are hard to find done well. The space itself is cozy and welcoming — perfect for sitting down with a book or catching up with a friend. Highly recommend for anyone who loves coffee and good vibes!",-37.8098202,144.9567087,,"2/243 Franklin St, Melbourne VIC 3000, Australia",https://www.airflowcoffeeco.au/,ChIJw8H_lNFd1moRKlphfjqEPVw,Cafe,3000
Brown Sugar Cafe,Monday: 7:30 AM – 4:00 PM | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 4:00 PM | Thursday: 7:30 AM – 4:00 PM | Friday: 7:30 AM – 4:00 PM | Saturday: 7:30 AM – 4:00 PM | Sunday: 7:30 AM – 4:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJsz9oU7RC1moRTaRGzVGyN10%2Fphotos%2FAciIO2e9GbAQqxJtcP1YisJxJNxBp89JXPOzSrNVRE872NuHB7Gs5asjn463wEK-uCHcqcMRgFqrCu869k7UdezdaJzhHgeQzr0GfK0PXBE5EPHswjRUfXDKbdxqd6S265qq3gEAQt_pmttIW-pfl3F-ttae3xGNqZM17YkxVVK1XSuZtsFa2WpDlYcKDewt2fcSe2nF7UAmS3p0ypPazn5LY_i4XYaVWWF-cW4733lnhbph7PGq1AT0HUfdCB2JTc-T0tYwGPpxAkJxXeZqY5tO9-mrchXgCbwH8dN2seFRe7ejaUvFqIoBfsc5-KoQiOyEXnOMGYej5ROvCRyHnYl4P3jyNUNT_QSyqO_rcB9lAVzC5CZHDMlAQkLMN7LPXgH8dEU3DcjmtCU4COZ4pWfTGSnP1CLPY3fsxhxrJJeJb43H-Ws/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Compact, laid-back cafe with prints on the wall and lane seating, for coffee and hot breakfasts.",-37.8153951,144.964329,,"25 Block Pl, Melbourne VIC 3000, Australia",https://linktr.ee/BrownSugarMelbourne,ChIJsz9oU7RC1moRTaRGzVGyN10,Cafe,3000
Foremost Coffee Midtown,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJ-f4fotNd1moRqmtneMpOkCo%2Fphotos%2FAciIO2f6922MrHQ9pSEsJbw5K9umS38Stj8lFJy_5ZkuZhsIO0wItqZ7gfTqY1diFdPXDQXzPA2FyMraeakf4ogMGsugG9_JM36qpAqJ3SaP8kjd59nLkWz-o6rKPVFtYsVL8TusN0XDU0UMVXS6PJ0ErC7Mj84ebHwpgaDXMl_ZWr-2HLFCI82BgdR2vX1pNNO95uPEHWpm-A2HaLCeduoukRuBpJJPJlCQRV1WQHBQBWys43XyOuMbBAgHuoVVk5xgzY8yUXGo9fN1VhbOtfTSsXCzKrND_WYs9Uo6UtPSePbNJg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,"Very chill and spacious. It doesn’t feel like a coffee shop, it’s more like a lobby. But it’s a nice place to sit and relax, and work or just have some personal time.",-37.8146143,144.9608825,,"160 Queen St, Melbourne VIC 3000, Australia",https://www.instagram.com/foremostmelbourne?igsh=bXo1dThuM3hnb2to&utm_source=qr,ChIJ-f4fotNd1moRqmtneMpOkCo,Cafe,3000
Three Drops Coffee & Sandwich,Monday: 6:30 AM – 3:00 PM | Tuesday: 6:30 AM – 3:00 PM | Wednesday: 6:30 AM – 3:00 PM | Thursday: 6:30 AM – 3:00 PM | Friday: 6:30 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJ33UY1LVC1moRQdzmULIlbtk%2Fphotos%2FAciIO2dCyyTHztYuGjv8wkNYEOC_-mBmd26To7RTVyo3svs_y5wwUvVGrrnC1_dTg6RqMjfAMBPtdsnQy6lUV4ZKZXtTAG-2YXvmxWVZuTVMHEiYzcJ4sc0AzqBeF0M42xEoCK9eGsoGJEdxA4M1qY6rtxYes3qoGr3hNGrAxFQP97ks01LPOeujbWTfrxufBN2BmnrvG--usD01Mid_anGO-uflsClwtr23pCxPHeWsXWghE0LbtIeBTbrfxPDddfi3sTIJ4WFxVB7BSS1FSW183NEfi-NvKUp7aWGIoEV3cyF6Ig/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,Best K sandwich I've had and I've been to Korea! The portion was very generous and went all the way through the bread. I had one in Sydney from a different Cafe that was only half filled. Was also very short wait time and this was during lunch. Staff was friendly and eagerly explained menu and provided table service. Would definitely return to try the other sandwiches and to try the coffee!,-37.814996,144.966029,,"The Capitol Arcade (behind Starbucks, SHOP 3/115 Swanston St, Melbourne VIC 3000, Australia",,ChIJ33UY1LVC1moRQdzmULIlbtk,Cafe,3000
"Market Lane Coffee - Queen St, Queen Victoria Market",Monday: 8:00 AM – 3:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 3:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJF2K-fGld1moReFvT3t6dX70%2Fphotos%2FAciIO2c5Gfv0l9QdCZOfUD0aQzvURgKfQge_8HGLOgYfBzQbO1tfZKFnDAWuy7vuHaohnbqhNPMtavzIMgsrbGdFjD0oM0BEOBKjupjIfPYkSCN7IMylV0yPefFPQChgQDZkAPbag8EzGMhpRuMwPNOWf8Zg5zmOeULHWWpHW2fY19Aw-KT9xS9uYVraP92eulxoc3cARSYbQBBVFkfVvzTTGW1KcPSLWIPT4gChELwQOcq57oRXwRhPYtXktmliBtbUaxubR1S8mLaDXMO3t_G-V4vdeMSdhi_LUAtoWfBLVd-mmITuYGOPHrdoejbVl_VMf-uPlqyT8EzaFSs1aF_8ev_eLQ-2fkS0jiuYU8vJ1AdqLavNTMSsxCMGrNdSwVkgimI8Ja-oIklejkz5eaimTWmLerzqnlTF1496jhaPKX5uD5bg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Love love love their coffee! Right temperature, amazing aroma, silky milk, smooth espresso. A must especially on a winter season!",-37.8077671,144.95821619999998,(03) 9804 7434,"462 Queen St, Melbourne VIC 3000, Australia",https://marketlane.com.au/,ChIJF2K-fGld1moReFvT3t6dX70,Cafe,3000
