place_id,description,category
ChIJlXjuXABD1moRKp4PokU2TK0,"There are so many kinds of special tea for you to smell and taste, so you can get the taste that you really want! I like the idea that they combine the tea with different toppings 😍 this time I only tried the Premium gardenia green tea, will but back and try different combinations next time | Super busy and efficient boba spot in the Chinatown area of CBD. There's a clear tea flavor in each of the drinks and you can even customize the tea strength, sugar and ice. Overall, a solid experience and would recommend.",milktea_juice_english_clean
ChIJWSKXt8pC1moRZ3A8g8wyw7c,Japanese-style sweet and savoury pancakes made in the window of this casual counter-service spot.,milktea_juice_english_clean
ChIJMe2nfQBD1moRumGYgZHeeUw,"Tried Charlie’s Tea in Melbourne and OMG it’s sooo good! I got the whipped cream milk tea with crunchy toppings — super creamy, not too sweet, and the toppings were actually crunchy (not soggy like some places lol). The cup design is super cute, perfect for Insta pics 📸 The shop is chill, staff were friendly, and the whole vibe was just nice to hang out. You can tell they really put effort into their drinks. #genastar | Interesting shop and staff! I thought it was the staff gave me the wrong change as I tendered $50, but only received $31.95 back for the change. Then I asked, they said there is a 10% surcharge. I said you should have shown it on your receipt. The male staff said it is the system cannot show it and there is a notice. Yep, there is one, hiding behind the monitor, tossed. So I said it is hiding there, who can see it? And he said rudely:” what do you want do do?” What a fantastic attitude! It is your shop’s own responsibility to show ALL charges on your tax invoices, not to talk to someone who paid you rudely and arrogantly. At least try to train your staff well how to communicate to the customers who paid you money.",milktea_juice_english_clean
ChIJ83LCO2pD1moR7qC62YTABdk,"I had a tea today; oh, my, god. Amazing. One of the best I’ve had in a long time and truly something that left me wanting more. Especially big shoutout to Jen who made this amazing drink for me, just picture it now: strawberries, cream, milk and more! Thank you so much Chatime (TEA)M :)) | The drinks were nice but the area with the seats was quite dirty and the service was a bit off. They seemed like they did not want to be there or help customers.",milktea_juice_english_clean
ChIJOTJ-jMpC1moRc5mGcPtzUms,"Just as I remembered when I was in a different Chatime, they never seem to disappoint me with their Brown Sugar Boba tea. Fresh milk is used and nice flavored/ chewy tapioca. Only minor flaw was that the seal didn’t stick great, so when I shakes there was a minor spillage. Nevertheless great price/quality compared to their other locations in Europe. Always a great taste 5/5 | Tried the Lychee Fruit Bubble tea with black pearls. The customer service was not up to the mark. Some guy(I guess the manager) was staring at me as if why I am getting a bubble tea. Anyway, the lady at the counter at least asked me whether I am getting a Green Tea or Black Tea? In fact, that is the first time I am noticing there are two types of tea. The service was average, the bubble tea tasted decent.",milktea_juice_english_clean
ChIJcfj-DShD1moRYDXgZCwF3Ig,"🥤🍋 I recently visited Machi Machi on La Trobe Street and decided to try their Lemon Yogurt Mousse Iced Tea. I have to say, it was an absolutely delightful experience. From the moment I took my first sip, I was hit with a refreshing blend of flavors that felt perfectly balanced. The iced tea itself was just the right level of sweetness, with the lemon providing a zesty, citrusy kick that was both invigorating and palate-cleansing. It’s one of those drinks that feels like it was tailor-made for a hot day, offering a cool and crisp taste that quenches your thirst almost immediately. What surprised me the most was how fresh and natural the lemon flavor tasted; it wasn’t artificial at all, which is something I really appreciate in a beverage. I ordered the standard size ($8.50) with normal sugar. 🍦🥄 Now, let’s talk about the star of the show—the yogurt mousse layer on top. This was an absolute game-changer! The mousse was incredibly light and fluffy, almost like a whipped cream but with a distinct, tangy yogurt taste that added a creamy dimension to the drink. It was slightly sweet but had a tartness that perfectly complemented the underlying lemon tea. The combination of the tangy mousse and the sweet-tart lemon tea was a match made in heaven. I found myself savoring each sip, trying to get just the right balance of mousse and tea in every mouthful. The way the mousse slowly mixed into the tea as you drank it was a delightful visual treat, creating this beautiful swirling pattern that made the drink look as good as it tasted. It’s the kind of unique twist that makes Machi Machi’s drinks stand out from the typical bubble tea shops. The texture was another highlight for me. The contrast between the smooth, creamy mousse and the light, refreshing tea was spot on. As the mousse started to melt into the tea, it gave the drink a velvety mouthfeel that I found incredibly satisfying. It almost felt like you were drinking a dessert, making it a perfect option if you’re craving something sweet but not overly indulgent. The drink was well-crafted, with a perfect balance between the tea’s natural bitterness, the lemon’s tartness, and the yogurt’s creamy texture. I also appreciated the quality of the ingredients used—the tea had a rich, full-bodied flavor, and the lemon didn’t taste artificial or overly sour. You could tell a lot of thought and care went into crafting this drink, making it a standout option on their menu. 🏡💁‍♀️ The ambiance of Machi Machi itself was another pleasant surprise. The shop has a bright, welcoming vibe with a modern aesthetic that’s both clean and inviting. It’s the kind of place where you could easily take it to go and continue to your work. The staff was friendly and knowledgeable about the menu. 🥳💯 Overall, I highly recommend trying the Lemon Yogurt Mousse Iced Tea at Machi Machi if you’re looking for something different and refreshing. It’s a unique twist on the typical iced tea, combining the tartness of lemon with the creamy tang of yogurt mousse, resulting in a well-balanced, delicious drink. The experience was memorable, and it’s one of those drinks that I’ll definitely be coming back for, especially on a warm day. It’s a must-try for anyone who enjoys creative and thoughtfully crafted beverages. Machi Machi has definitely earned a new regular customer in me, and I can’t wait to explore more of their menu offerings in the future! | One of my all time favorite bubble tea place for years especially the bottle drink series. They are so easy to travel with and keep it for days in the fridge. Staff here are always friendly :)",milktea_juice_english_clean
ChIJyVFmWspC1moRDJSMnHUrTyE,The tea was very good and the flavour was definitely there. Definitely try the rose tea! It was amazing! The staff were ok however not very easy to talk to. The staff at the counter taking our order made a mistake and gave us two regular teas when we asked for one regular and one large. | Pls be very careful when you buy your drink here. It is not clearly displayed and it only hits you when you have paid and you are charged 11 percent for weekend rate. I have never experienced this to date in buying milk tea through our Australia .,milktea_juice_english_clean
ChIJv1m9yetd1moRFR-T5dKUz7k,"No longer called Mollyfun as mentioned by another reviewer. It's a new business called 365 Days- a 24 hour bubble tea/dessert store. I ordered a taro milk tea, and massively disappointed. It's just powder stuff, no pearls included so pretty expensive for what it is. Do yourself a favour and avoid: Plenty of other bubble tea options in the city. Only positive is the friendly lady manning the shop. | went here after work for a cold drink and was very satisfied. ordered a kiwi green tea after inquiring about a fruit crush. kiwi green tea was very refreshing and didn't have that overzealous sugary-syrup taste that most franchises have. i think this is due to this place using real fruit in their drinks! when i inquired about their crushes, they had a limited range of flavors available which i believe was because this was at 5:30pm on a weekday and they had used up some of their supply. if this is the case, come early if you want a particular fruit that's on their menu. after being given my drink i was given a box with coconut mango chips(?) and chocolate chips (for free) asking me to write this review, which I was happy to do and probably would have done anyway. $6.30 kiwi green tea comes with black pearls and light ice the nail service was a bit had to figure out and the lighting in the shop was a bit dull, but the customer service was top tear from the food section. very polite and made sure i knew what was in the drink so I didn't accidentally order extra pearls. nail salon services is not readily posted around the shop (that i could see for the short time I was there and looked around) but the cashier was happy to point me towards the door where the booking QR code is (which I have attached). overall, i will be returning when i need a nice drink in a pinch. i recommend a little dusting, adding warm/colorful lights in the front room, and adding clear signage or a price list for the salon services.",milktea_juice_english_clean
ChIJJaaMG0hD1moRhpCpA8qqbFo,"Milksha is one of our favourite go-to bubble tea joints and we were able to try this one in QV! It’s a small store with a self order machine on the right! Very easy to navigate and plenty of options. We ordered the Genmaicha Milk and it was so smooth, the Genmaicha was so strong and tasty whilst the milk dials it back to a soothing experience. Highly recommend trying Milksha out if you haven’t already! You’ll definitely find something that will satisfy your bubble tea craving! | On August 4th at afternoon I had a very disappointing experience with one of your female staff members. Her tone, facial expression, and overall attitude were extremely unwelcoming as if she was angry before I even walked in. I had never met her before, and I had just entered the shop politely. I understand that people can have tough days, but that doesn’t excuse poor service especially in hospitality. Many other workers out there handle pressure professionally and kindly. I truly believe there are many people who could represent your brand much better. Your drinks are genuinely delicious but sadly, this staff member’s attitude significantly affected the overall experience. Even other customers around me seemed uncomfortable. If she’s willing to improve, I fully support growth.But if she believes her current behavior is acceptable, perhaps this role isn’t a good fit for her. I honestly think you should consider letting her go. There are so many people out there who are eager to work, respectful to customers, and truly care about providing good service. Keeping someone like her could seriously harm your shop’s reputation. Thank you and again, your milk tea is amazing.",milktea_juice_english_clean
ChIJuwyywspC1moRdgCegLOOHzU,"Located next to the escalator at Melbourne Central, it’s easy to see why it’s a popular place to order your drinks. Tried their top #8 Lemon Roasted Melon Tea & Basil Seeds with no ice, and I loved it! Sweetness level is perfect, and I didn’t had to wait long for my drink. Keen to try their other drinks next time. | This product is of poor quality and cannot be considered fresh milk tea. It is highly probable that it is a powder rather than fresh fruit milk tea. I discarded the entire tea after only one sip. The same product purchased from a local shop was significantly superior to the brand-name version. The quality is truly unacceptable.",milktea_juice_english_clean
ChIJ2_A6bspC1moRVb61vTPN4YY,"Tried the mango smoothie with two types of popping pearls — really refreshing and tasty. The place wasn’t busy, so we took our time deciding what to order. Seating is limited, but the music adds to the vibe. Overall, a nice spot to relax and enjoy a drink. | Nice place to have tea as they have a few tables in store. I enjoyed my tea, although would have prefer it to be hotter. It was lukewarm when received.",milktea_juice_english_clean
ChIJDdS3Cw9D1moReazUfvsAPwU,"I've ordered from this new bubble tea store via Hungry Panda three times and tried four different milk teas. Honestly, it's one of the best brands I've tried lately. My favourite is the OG Pearls Milk. It hits the perfect balance of black tea, milk, and pearls. Its taste brings me back to the classic milk tea I had years ago in Taiwan. I guess that’s why it’s called OG– it really nails that original flavour. Coming in second is the Amber Whisper Roasted Oolong. The A2 milk used here pairs beautifully with the oolong, not too strong in taste, but the rich aroma of roasted oolong is still very present and smooth. Third place for me is the Ripe Black Pearls. It’s decent, but since it shares the same black tea base as OG Pearls Milk, I didn’t find it as memorable. Still a nice option if you’re into classic black milk teas. My least favourite was the Spring Moss Green. I know green tea is generally light but the green tea favour in this drink was a bit too light and the A2 milk overpowered the tea. That said, it might still suit those who prefer a milder taste or want something light before bed. Overall, this place delivers good milk teas with high quality ingredients. With so many bubble tea options in Melbourne CBD, I genuinely think this store deserves more attention. | Ordered a taro milk tea, and it’s not bad. Has seating place to enjoy your tea. Pearls are alright. Staff are very friendly.",milktea_juice_english_clean
ChIJ39GiLxdd1moR3M_M-48jQoE,"I love Bingsu and decided to give this place a try after my friends kept raving about it. I tried their signature Thai Tea Bingsu, the Mango Sticky Rice Bingsu, and the Pandan & Coconut Shokupan. The Thai Tea Bingsu could’ve been a bit sweeter for my taste, but the Mango Sticky Rice one was really unique and flavorful. The Pandan & Coconut Shokupan was the highlight—so soft and delicious! The portion sizes are a bit smaller compared to other Bingsu places I’ve been to, so keep that in mind. Also, the space is quite small and seating is tight, so it might not be ideal for big groups. Still, if you’re a dessert lover, it’s definitely worth a visit! | If you’re looking for the perfect sweet treat after a meal, this is definitely the place to be! Their desserts are not only delicious but also perfect for sharing with a couple of friends. I came here with a few mates after dinner and we decided to try their famous bingsu. We went for the mango sticky rice flavor this time, and wow… it was honestly amazing! The mango was fresh, sweet, and juicy, the sticky rice had the perfect chewy texture, and the creamy shaved ice just tied everything together beautifully. Every bite felt refreshing yet satisfying, not overly sweet, just right. It’s the kind of dessert that makes you want to slow down and enjoy every spoonful. We couldn’t stop talking about how good it was, and by the time we finished, the bowl was completely clean. If you’re a fan of mango, you’ll love it, but even if you’re not, I think it’s still worth giving it a try because the balance of flavors is just spot on. Highly recommend bringing your friends here after lunch or dinner—you’ll leave with a happy stomach and a smile. Definitely worth coming back for more!",milktea_juice_english_clean
ChIJaZxR5MpC1moRmYxCzT09g5s,"Fresh, tasty, and beautifully presented! The juices are refreshing, the desserts are indulgent, and everything looks as good as it tastes. Friendly staff and quick service make it even better. Highly recommend the happy juice and dubai chocolate. My go-to order here is the sugarcane juice – absolutely amazing! Freshly pressed from real sugarcane, naturally sweet, and incredibly refreshing. 100% pure goodness in every sip. Highly recommend for a natural energy boost. #genastar | Don’t like to write negative reviews but this feels needed. Waited over 15 minutes for a juice, with only 2 customers ahead of me. It seems this place genuinely doesn’t have the equipment or staff skills to make more than 1 juice every 5 mins. To top it off, the pre-made salad (chicken) tastes like soap, really horrible and completely inedible.",milktea_juice_english_clean
ChIJXXGZSmlD1moRupfKuNvhsHo,"Cheery, long-standing chain fixing up smoothies & juices with natural ingredients.",milktea_juice_english_clean
ChIJpwUL88pC1moRQB0_BlXN5xQ,"Feel like I am in a lolly shop every time I come here! It's always so much fun to browse and smell the vast array of teas. I have lost count of how many different teas I've gotten here over the years. My favourites include Lapsang Souchong and Banana Bake (now discontinued). They also have the prettiest tins ever. The place smells divine and staff are always friendly and helpful. Cannot wait to be back! | Cayleb was amazing! I went in looking for a present for my friend and immediately Cayleb knew what i was after and even wrapped the tea up for me, he was so friendly and helpful!",milktea_juice_english_clean
ChIJBaUBTrRC1moRNdF-YqUyESg,"Let’s begin with the basics, this place doesn’t seem to understand the difference between high tea and afternoon tea, which is unfortunately all too common in Australia. It would be worth brushing up on the definitions before making bold claims. If you’re someone who values the authenticity of British traditions, consider yourself warned. The venue itself is tiny, truly difficult to find, and sadly, any sense of elegance or refinement is lost the moment you step inside. A handful of tables were occupied, none of them particularly clean, and the overall atmosphere was one of a place in decline. It feels poorly maintained, with no effort made to live up to the sophistication typically associated with a proper afternoon tea experience. To their credit, there is a decent tea selection. Thank you for that. However, the dessert offering was minimal, and what was there looked rather tired and uninviting. The staff were friendly and polite, which was a small redeeming feature, but unfortunately not enough to salvage the experience. In short, if you’re up for a bit of a challenge or enjoy novelty over quality, give it a go. Otherwise, you might be better off elsewhere. | The best cup of tea I’ve ever had. Cannot find fault. This place was perfect. So cute, friendly staff, and seeing into the kitchen is a big interesting plus! Loved every bit of my experience here",milktea_juice_english_clean
ChIJz2N038tC1moReRO0bI1ndsk,"Lupicia Fresh Tea store carries dried tea leaves packed in boxes, packs or tea bags in packs. Many various tea and samples to have a smell of the tea fragrances. Tea is not the cheapest but it is good to indulge. The staff seemed knowledgeable. Cups, pots are also sold in store. Service is ok. The store is located outside QV shopping mall - in the alley. | Lovely place and lovely teas. The staff are always super nice and there's a really good variety of teas there that I personally drink and have gifted to friends. The tins that you can get for the tea have also held up well over the years. Super convenient to not have to buy a new tin every time.",milktea_juice_english_clean
ChIJz-Jh4rRC1moRzL-_xwjPvd4,"I love tea and I love T2 but this location in particular stands out. It might not be the biggest but the staff here are absolutely stellar every time. I need to give a huge shoutout to Zoe, not only is she warm and welcoming and knowledgeable on everything in store but her customer service is that of true hospitality. She goes above and beyond - don’t let her go, Zoe you’re a legend! | I visited this place to buy a present because of my friend's recommendation. The interior is full of various teas and teacups, and it is very beautiful. The staff were friendly. I'm going to revisit soon and buy a cup for myself.",milktea_juice_english_clean
ChIJdwMOWABD1moR3RhVGOlHqD8,"In Short : Camellia (茶花女） in Melbourne is a standout hand-crafted tea brand, focusing on pure, tea-forward flavors without toppings. Its teas are aromatic, layered, and distinctly tea-driven, on par with Charlie’s Tea in the CBD. The beautifully designed cups add an artistic touch that elevates the overall experience. Detail : Recently, I visited Camellia, a hand-crafted tea brand in Melbourne recommended by a friend. Its branding and tea-forward profile immediately reminded me of China’s well-known chain CHAGEE, which also highlights rich tea bases and a clean, lingering finish. Unlike many bubble tea shops, Camellia does not offer add-on toppings, focusing instead on the purity of its teas and milk teas. This approach allows the tea’s aroma and body to stand out more distinctly, showcasing the quality of the leaves themselves. In terms of taste, the tea is clear, layered, and distinctly aromatic — a strong tea-driven style. Overall, I would place Camellia alongside Charlie’s Tea as one of the standout hand-crafted tea brands in Melbourne’s CBD. The visual design also deserves mention: its cups are exceptionally well-designed, with an artistic aesthetic that enhances the overall customer experience and reinforces the brand’s unique identity. | I stopped by Camellia for their signature milk tea and it instantly became a new favorite. The drinks are smooth and fragrant, with real tea flavours and no artificial aftertaste. I love their Snowy Ice and Wild Camellia Milk Tea—balanced sweetness and a beautiful presentation. #genastar",milktea_juice_english_clean
ChIJA75nbgBD1moRYQ21jm9WRJI,"Our second visit during our holiday, and Nana’s Green Tea remains a must-stop for me and my wife. Their matcha parfait is still unbeatable. Jelly pudding, red bean-azuki, creamy, balanced, and full of that signature earthy matcha flavor. We also ordered the karaage salad and karaage chicken curry, both perfectly cooked and authentically Japanese. Everything feels comforting and consistent. The staff are always kind and helpful, adding to the warm experience that keeps us coming back. | Really nice jelly mochi with soya bean powder and black super syrup. The mochi is really soft. Very authentic Kyoto dessert. The sweet potato drink also really good. This cafe is a medium size, but can have long queue during busy hours. Plenty of sofa seating. Suitable to any size of groups. Matcha is very good in this cafe. Will come back for matcha lunch menu next time. Very convenient with tram and train. Price is on high end, but worth it.",milktea_juice_english_clean
ChIJJXgm39BH1moRAYlUbpKqebE,"Went to Meet Fresh because we were craving dessert but did not want something heavy like cake. This place hit the spot. The moment I stepped in, I honestly felt like I was in Taiwan. The vibes, the menu, the setup everything gave that familiar feeling. We were also surrounded by mostly Asian customers, which made it feel even more authentic. Always a good sign when the people who grew up with these desserts choose to eat there too. I ordered the taro ball series and it was exactly what I needed. Light, chewy, refreshing and not overly sweet. The toppings were generous and everything tasted fresh. I loved the texture mix — soft taro, bouncy jelly, chewy balls, and shaved ice all in one bowl. It brought back night market memories for me. If you want something comforting and not too rich, this is a good spot. Great for post dinner dessert or even an afternoon pick me up. Will definitely come back to try the other combinations on the menu. | Dessert therapy, unlocked. Meet Fresh Melbourne is where textures collide and flavors dance. I came for the slushies- stayed for the warm purple rice and ice cream that felt like a nostalgic hug in a bowl. The Ube Purple Rice is a must: creamy, chewy, and just the right amount of sweet. Their Fluffy Matcha Slushy? Like sipping a cloud steeped in green tea. And the Mango Slushy? Sunshine in a cup. The space is clean, calming, and unapologetically dessert focused. Whether you are craving icy, chewy, warm or fruity, this place delivers on all fronts. If you’re in Melbourne and want dessert that’s playful, comforting, and just a little bit magical… Meet Fresh is it.",milktea_juice_english_clean
ChIJW3_O6slC1moRlUFZyozn88Q,"The guys working here are lovely & friendly! 😊✨ They also know their stuff; which is awesome! They also knew all about Jasmin Silver needle tea; even though it is obscure! Thank you for helping me discover a new type of Jamine Tea! Next time I am in Melbourne I will have to come back to buy some more tea! What a delightful shopping experience! 😊 | This was our first time visiting Melbourne, and also our first time purchasing from T2. Around noon on July 25th, we walked into the store and were welcomed by a female staff member with dyed red hair and beautifully manicured nails (sorry we didn’t get her name — this is the best way we can describe her). She started with a warm and simple greeting, and when she noticed that we were seriously browsing and trying to find teas we liked, she kindly asked if it was our first time and whether we needed help. After learning that our English wasn’t very good, she made an effort to use simpler words so we could better understand. She was very thoughtful and detailed in introducing several classic teas and special gift sets. She also explained the difference between two types of scent jars and even demonstrated how to use them. After introducing a few products, she didn’t follow us around or make us feel pressured like some salespeople do. Instead, she gave us the space to explore and smell the teas freely. When we showed interest in certain blends, she would briefly explain and share her personal favourites. This warm and relaxed interaction made both my girlfriend and I feel at ease — and we ended up buying more than we originally planned. When we were checking out, we took interest in some of the teaware, and she patiently explained and demonstrated some of the clever designs. She also reminded us to join the membership program to get a discount — a very thoughtful touch. We’re so glad that on our very first visit to T2, we met such a kind and professional team member. She truly made our shopping experience a delightful one!",milktea_juice_english_clean
ChIJQ_Yo7chC1moRBsbGSlo6DVc,"Pit stop for snacks, drinks & daily essentials",milktea_juice_english_clean
ChIJF_tovLtD1moRPO62-2zqHIo,"I recently had the pleasure of dining at LUCKY FOODIE in Melbourne, and it was truly an outstanding experience from start to finish. As soon as I walked in, the warm and inviting atmosphere made me feel instantly comfortable. The menu offered a wonderful variety of dishes, and I was delighted with every bite. The chef clearly has a talent for combining flavors in unique and delicious ways—each dish was a culinary masterpiece. The service was equally impressive; the staff were knowledgeable, friendly, and went above and beyond to ensure I had everything I needed. Whether it was recommending the perfect dish or refilling my drink with a smile, their attention to detail was remarkable. I also appreciated the cozy and well-decorated dining space, which added to the overall enjoyment of the meal. I can't recommend LUCKY FOODIE highly enough. It's now one of my favorite spots in Melbourne, and I can't wait to return to try more of their incredible food. If you're looking for a memorable dining experience, this is the place to go! #melbourne lucky foodie | What’s a surprising discovery of 車仔麵 in CBD with ingredients similar to HK!! The 奶茶was 5 stars! I loved the special aroma could be definitely compared to HK. The service wasn’t quite friendly though.",milktea_juice_english_clean
ChIJFbeJl_5d1moRuuZYDs7i6oY,"Molly Tea’s new Elizabeth St store is such a vibe! Always buzzing with people, but totally worth the visit. I love how consistent their drinks are — creamy, aromatic and so refreshing. Picked up the cutest Summer Romance candle during their opening promo too, such a nice touch! This place has already become one of my go-to bubble tea spots in the city. | Very clean new store! Amazing service as usual",milktea_juice_english_clean
ChIJF5HdUu5d1moRnKb-8FjN_f0,"We are Mixue loyal customers, we love it here because it's great value for the portion. But these were the 2 of $2.50 Mixue Ice Cream we have at 9pm tonight at Elizabeth St.... FYI, these were the 'King Cone'. Other than some ice cream before the cone, then we have to swallow the cone dry... I guess the person making the ice cream was not happy tonight! | one of my favourite boba stores as they make the best oolong tea ive had! (and cheap too!) i always come here but today was disappointing :( i ordered my usual oolong tea (no toppings) and instead they gave me peach tea with a lot of toppings :( i was in a rush to catch my train so i couldnt go back to get it fixed but i was really disappointed :( i ended up giving it to someone else to finish it :((",milktea_juice_english_clean
ChIJKyIdAkld1moReLCOXctjNvw,"I got the oreo yoghurt and it was really yummy! Reminded me of cookies and cream frozen yoghurt. Really generous with the oreo cookie crumbs. Will come back again and highly recommend :) | Big love to the shop! All food feels pure and natural, without additives, very healthy.",milktea_juice_english_clean
ChIJN-XO_HxD1moRLoV5dDiS5Lg,"I just ordered a signature black pearl milk tea from Gotcha today. But I realized that they put less pearls than usual, I can only drink 2 times and then it was all ice. Also I see that the black pearl was very mushy and I can swallow them easily. After all, I feel very disappointed | Love this place! Stopped by here whilst enjoying a walk around the city recently and ordered the Lychee Jasmine Green Tea. Absolutely delicious and sooooo refreshing! The staff member was really helpful and friendly and happily answered any questions I had. Will definitely be stopping by again next time I’m in the area!!",milktea_juice_english_clean
ChIJobYCPL1d1moRZFV8mRkRL8Y,Nice tea with fast service! It's trendy and popular among teens nowadays.,milktea_juice_english_clean
ChIJB_zx5Pld1moRLJuTT47163k,Today I bought a cup of strawberry cheese tea and added jelly balls but when I drank it I didn't see any jelly. I opened the cup to check if it was real jelly. I don't understand how this is being sold. | Not too many people come here before 11:30 AM. The bubble tea was good but still too sweet for 50% sugar. The price is……. a bit higher than before …….,milktea_juice_english_clean
ChIJP1xb2jRd1moRVzNqhiZmxpw,"Be really mindful when you ordering hot milk tea. I just ordered two milk teas from Gong Cha, I didn’t check when I get the order. I found there is only just a bit more than half cup filled when I get home . This is absolutely cheating on customers. | this drinks gonna give me diabetes istg. less sweet taste like ++extra sugar and fully syrup that has not been properly diluted, tastes absolutely revolting. please support them if ur interested in cough syrup bubble tea.",milktea_juice_english_clean
ChIJKQbJbgBd1moRqO1lJp1fyTc,"This was my first time trying Acai bowl. I loved the crunchy oats and nuts. The fruit was also fresh. But can anyone tell me what the black on top is? My friend said her acai bowl had peanut butter, but I didn't see in mine haha | Yummy and healthy smoothie, açai and drinks served by very friendly team of ladies. We enjoyed our short break in green cute deco beverage shop.",milktea_juice_english_clean
ChIJu1ZA-pFd1moRyicJp5ZXye8,"I love cream cheese awwww. The staff girls are very cute, polite. The flavor is nice, but I’d enjoy it more if the tea taste was stronger 🩷 | The jasmine milk tea with pistachio cream is really delicious, with a fragrant, slightly sweet, and creamy flavor, complemented by a strong tea taste. The service here is also good. A wonderful experience!",milktea_juice_english_clean
ChIJrwOG2LND1moRAB1nk1dgwMA,"TLDR: stands out, good tea flavour, fast service, decent location ChaHalo is one of the new tea-focused Chinese milk tea shops in Melbourne similar to CHAGEE, Molly Tea, Tea White, Top Tea, etc. They use A2 milk as the creamer like Molly and have had perfect consistency for me so far. The brand is originally from Xi’An, China— it’s not homegrown like Top Tea. I’ve tried almost all their milk teas and can say they are of good quality and can stand out from the rest of the shops. You can order online as well, the shop is takeout only— no seating, but the outside concrete planter isn’t too bad to have a seat for a bit. It’s never too busy so it’s really good if you don’t want to wait >30 minutes for another shop. The price point is the same as other shops ($7.80) ~$7.92 after card surcharge. It’s nearby RMIT and a short walk from Melbourne Central. Their Signature Jasmine Milk Tea is as good (maybe better) than Molly Tea. Dark Milk Tea is probably the most unique from the shop as it is flavoured with sea salt. My ranking: 1. Jasmine / Dark Milk Tea 2. Osmanthus Oolong / Longjing 3. Rock Oolong / Grape Oolong 4. Orchid Scented / Extra Matcha | Got my order very fast. Pretty authentic Chinese milk tea place but I don’t think I like Oolong tea or smth. Next time will try a different tea base.",milktea_juice_english_clean
ChIJQyyoMpVD1moRKWwZuNy_m6g,"My new favorite dessert spot! Honestly didn’t expect it to be this good. I tried the Chimnutz with matcha and the sweetness was just perfect. The chimney cake was delicious too. crispy, soft, and so satisfying. The place is clean, and the service is really good. Definitely a must-try! If u are looking for a dessert spot in cbd, I highly recommend this place | Finally got to try Chimnutz in Melbourne CBD and it did not disappoint! The chimnuts are freshly made with warm, fluffy dough that’s so light but still satisfying. The fillings are generous, and the mix of flavors really hit the spot – super fun dessert that feels a bit different from the usual. The staff were lovely and the place had such a cozy vibe too. Definitely recommend dropping by if you’re in the city and craving a sweet treat!",milktea_juice_english_clean
ChIJ3y3IF7VC1moRkmBvJpp2Vkw,"Less than a 5-minute stroll from Bourke Street Mall, you'll find Evelyn Faye Nutrition – a gem in the heart of the city! The knowledgeable health team readily shares their expertise and make navigating your health needs a breeze. It's often hard to find quality health stores in city centers that offer a comprehensive range of practitioner products alongside well-known off-the-shelf brands, but Evelyn Faye Nutrition nails it. They have you covered. I popped in right before closing to pick up some protein powder, and the team couldn't have been more helpful. Not once did they make me feel rushed. Instead, they took the time to help me make an excellent choice and even shared some awesome samples! Highly recommend Evelyn Faye Nutrition for anyone looking for quality health products and expert advice in the Melbourne CBD | Great help in choosing best products from their huge range.. plus speedy delivery... Awesome 👍",milktea_juice_english_clean
ChIJtUIS8c5C1moRMhwSsUaAxzg,"🛍🛒 A decent IGA store on Exhibition St. that sells a variety of items such as snacks, soft and hard drinks, frizen food, vegetables, etc. I wasn't expecting it to be as big as it is, and all the items in store. One can get some common items quickly from this store in the city, at correct prices. Plus, the staff was friendly, so that's a good thing. 👍🏽🙂 Overall, if you can manage your expectations and are looking to buy some quick stuff in the city, this place wouldn't disappoint. | The cashier was extremely rude, didn’t respond properly, and was aggressively tossing the items I was buying. On top of that, I was charged $9 for Japanese mayo that was clearly labeled as $7 on the shelf. This is unacceptable and unprofessional لا تاخذون من عندهم",milktea_juice_english_clean
ChIJj5fKmbRd1moRMHjHaVQujQI,"We have been visiting Borek & Gozleme, Elizabeth Street since 2014. There have been a few complaints along the way. The amount and standard of fillings have been going down 👇🏽 for a while, however the most recent Borek was missing a lot. The rude older lady in Queen Victoria Market store has no customer service skills whatsoever. This establishment is loosing a long time customer, and unfortunately I can't recommend their food any longer. | Plenty of Borek and Golzeme to choose from, $6 each for a Borek is great value, you can add a fresh juice deal for $13. Fillings are basic given the price of item. Overall a decent feed for quick lunch. The atmosphere is just brilliant, you feel alive out in Queen Victoria market. 3 stars, will be back for a Golzeme next time for lunch.",milktea_juice_english_clean
ChIJt8vcQM9C1moRMNcMXOrTiI8,"Store is run by absolute sigg cunce. Legends to say the least. Amazing store. Impeccable service. Wookiee n coles r just robbing us, but they keep it real at iga. | Decent prices, though I wouldn't buy a can of drink from here if you don't have a glass to pour it into. The checkout people seem to go out of their way to put their hands all over the part of the can you drink from.",milktea_juice_english_clean
ChIJOdTogGJD1moRghwwqRoyZ34,"For 2 sticks we paid $16, which is a little bit on the pricey side seeing this is just a fruit on a stick with hard sugar, but oh my god, it was YUM, would I purchase them again? 100% yes!!!! The raspberry was really good. It would pretty much just melt in your mouth and the grapes were such a high-quality and fresh, everything was delicious | This Melbourne shop brings festive vibes with its candied fruit bouquets—perfect for Lunar New Year! 🍡 The variety is amazing: strawberries, blueberries, and classic hawthorn, all coated in crisp sugar. Don’t miss the freshly squeezed juices, especially the grape—it’s pure, refreshing, and full of flavour！",milktea_juice_english_clean
ChIJqQJaGTVd1moRzZ9ypK5V5z4,"Easygoing hangout offering Taiwanese street food & bubble tea, plus board games & karaoke.",milktea_juice_english_clean
