name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Gotcha Fresh Tea- The Empire,Monday: 1:00 – 10:00 PM | Tuesday: 1:00 – 10:00 PM | Wednesday: 1:00 – 10:00 PM | Thursday: 1:00 – 10:00 PM | Friday: 1:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 1:00 – 10:00 PM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJN-XO_HxD1moRLoV5dDiS5Lg%2Fphotos%2FAciIO2eo6d6QGp3tXPPkvNorQKfNrGOtFk0Idw0JM5US5DAqtAP4KjG6jK4mCt7nhWmEZ991eanFdQN_irQQe5B-lyXRHMJ3u1QPwABAZXfJFv8t-apXL-fMLyDTiXrBWW6aJ77T3_HfkPuM7oIFW53FLCfQ-65sXjClmyVNLvKluKN0C5ZqeLJvmjZE43QqOGPQL3-KdsQ6_ZarQbfIRs_FE3BryVfY09_uMSEk99is2nfLaeU18BoqWDlYxSHlti6qn_1ETpfRUzut7D6pmbjsAQ7wdy1DalZTKCqy1jg0fWWo30hKhfRowuPxqgdCPwdPBOUya67aClnLHoNZwv7OeiapOGWL3HgYrNVYNwbqRBOq8FQNZfGBqJ3yeI_HFqafGZ9n-FUBRYSctm9tKEoYwdyA3u4TiUs3waGP2jf34btvPw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.9,"I just ordered a signature black pearl milk tea from Gotcha today. But I realized that they put less pearls than usual, I can only drink 2 times and then it was all ice. Also I see that the black pearl was very mushy and I can swallow them easily. After all, I feel very disappointed",-37.8093797,144.9612103,,"398 Elizabeth St, Melbourne VIC 3000, Australia",http://www.gotchafreshtea.com.au/,ChIJN-XO_HxD1moRLoV5dDiS5Lg,Milk Tea,3000
TEA WHITE,Monday: 11:30 AM – 10:30 PM | Tuesday: 11:30 AM – 10:30 PM | Wednesday: 11:30 AM – 10:30 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 10:30 PM,,https://places.googleapis.com/v1/places%2FChIJobYCPL1d1moRZFV8mRkRL8Y%2Fphotos%2FAciIO2c1_aEioy5CifPFhIa3nQynhov07NP07vAYUbrKBdelXcWZLg3L7OFRNqt438B-B_TuEInFgjjJ6qAZYyUiUf3n80RSjto1J5W2r-vTlEOBrdNMvMoxICT-xN1dEKqehn35qPlzxh79co5s6spbadauwxOjot9q7lcDL9rfU4UbuyYYGX3AcEIyjBgGQhDNs3W3liBE38_4tUu9tg_V-nbHlLgfW94804fGhAOqyVv4W3CuPFb6w3nXTpGUpGrSN4VtB7VpU4adcBG9jNPT-FDDVEzhZ5c3c_JfwPIxWoWLQn0SBtG8R3RtjaaOWeISINzo6aV1fZtkTVsp9bkmKfIj2PJIjXX64RbkUq_06fhb3CBQPlX7MU84HYG2GhWa7PEeRAZjDFU-VENd9cCCLS35vAUiiKvh72wsfZFRdsYH9ed3mXh-RejbhEZA_aID/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,Nice tea with fast service! It's trendy and popular among teens nowadays.,-37.8091894,144.9605565,0430 559 039,"417 Elizabeth St, Melbourne VIC 3000, Australia",,ChIJobYCPL1d1moRZFV8mRkRL8Y,Milk Tea,3000
Top Tea,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJB_zx5Pld1moRLJuTT47163k%2Fphotos%2FAciIO2eJF7RzwGqFIvwb6KWyM4mOpMdwoID2Ga5VAm4DoGoOWmZ92tMy6Dvq75zDneJcqTkKNz_KL9FUSl4i0SlAOWcVQdaZhnFCkWwLseJFxTI_OM2OnlQvdPoRb-mBcO4s9iYqc2gPdXeIOnxKUbqdiytwvzqsOI4WPqU72ya0QlRiYCHNITwCA_OfgvgqWLvkWQv0VS2LhpAtiDrrSn3OqerGPuPHahLkkqL_yL__M3vRLsqnhqK_p--aynofZgcK8SaEOZKCV71WqIlG6ScrXxcajJVg3M3tIs2yDSgC217inA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.9,Today I bought a cup of strawberry cheese tea and added jelly balls but when I drank it I didn't see any jelly. I opened the cup to check if it was real jelly. I don't understand how this is being sold.,-37.8091894,144.9605565,0430 559 039,"Shop 2/413-415 Elizabeth St, Melbourne VIC 3000, Australia",http://topteaworld.com.au/,ChIJB_zx5Pld1moRLJuTT47163k,Milk Tea,3000
Gong Cha Elizabeth St,Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 1:00 AM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJP1xb2jRd1moRVzNqhiZmxpw%2Fphotos%2FAciIO2eMhWrdQICC55BHzmECnqcNtvIqepmYdSj8MAUWMnLa4ae0YueEsY418P2kMA185wZVwHIDRkYi3Cks4vdb0PtFfX3nuSEvGmgpQsguAsHFeNM5tQXut0YEPMpO6wyGYkuKjJipx7g2l7SpRJR_dZEZD75j7ToyjyCc9S2uqun9IYKJXAchOyxhTCtUVgWaR4V1cGqiiGrG-8EeHiOKsGE8IqoqVFvfhRKktuFPhGOv7EMl5x2Xyns20cN6sfaXxWRhWHJIwY6s4rMokGt3TJj2BOtZfwWf4MD_HkxgSkn6Cg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.5,"Be really mindful when you ordering hot milk tea. I just ordered two milk teas from Gong Cha, I didn’t check when I get the order. I found there is only just a bit more than half cup filled when I get home . This is absolutely cheating on customers.",-37.808906,144.9605067,,"429 Elizabeth St, Melbourne VIC 3000, Australia",https://gongchatea.com.au/,ChIJP1xb2jRd1moRVzNqhiZmxpw,Milk Tea,3000
Bitterjoy,Monday: 8:30 AM – 4:00 PM | Tuesday: 8:30 AM – 4:00 PM | Wednesday: 8:30 AM – 4:00 PM | Thursday: 8:30 AM – 4:00 PM | Friday: 8:30 AM – 4:00 PM | Saturday: 8:30 AM – 4:00 PM | Sunday: 8:30 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJKQbJbgBd1moRqO1lJp1fyTc%2Fphotos%2FAciIO2dGkWhl4BtArT7Mr6agTJJrZXmA6dntsGwhg04eJGykpNLWgk9S__HzUzqjRzzDueBrcuuupoNeb5t_7EnmX4WIVxGUXTkTq9FKhzw7kswdS-9Zg9DK7WbKs0kh3QUnRae0zFHLLFDo_DFJrWhln1SmRpLq6S-YYkk28SImNLX8Zj8OJEOFsG9A81hrRsDOGW-pQzSSHdBbHzj8kX-qRJ5dJ5spHBQmKuWzBAMpeFHtGS5DLbemupcwjjANGI1mjEjicZ4aPQbsIRKsN0E6cZTdKa2Qlds3X5QK_ktwqOrKhQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"This was my first time trying Acai bowl. I loved the crunchy oats and nuts. The fruit was also fresh. But can anyone tell me what the black on top is? My friend said her acai bowl had peanut butter, but I didn't see in mine haha",-37.8078195,144.9587008,,"13 Dhanga Djeembana Walk, Melbourne VIC 3000, Australia",https://www.instagram.com/bitterjoyau?igsh=MmhnN3NpcmNmNWdj&utm_source=qr,ChIJKQbJbgBd1moRqO1lJp1fyTc,Cafe,3000
Liuni Tea,Monday: 11:00 AM – 10:30 PM | Tuesday: 11:00 AM – 10:30 PM | Wednesday: 11:00 AM – 10:30 PM | Thursday: 11:00 AM – 10:30 PM | Friday: 11:00 AM – 10:30 PM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,,https://places.googleapis.com/v1/places%2FChIJu1ZA-pFd1moRyicJp5ZXye8%2Fphotos%2FAciIO2d8b_wLKulRC9whj4_wT1SY_yqlFt7TTtvhw_t_NzQCEZXHKfGEtx__YRmBQpp4dzsbSA0Pzl7lKBYs7hE-YGiE3aJdRatOKPoENMePwru5QR5YEB4yRI2oRDOvLijJK33mmZ49INa6oBMHW52yUusCIByLdh5NaM68gv46d7vGs1P0KMfiOLk3-aZSw2tUZz3HGbBlFShOmGrIZhZvgtF61AXqPHgdVwzmiP285Z34sqvyomiwrk053ByNp3RXcdXtJxVP_k5vii2roF2N3Fs21jCPEId51Tq5FquGqQq6aQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"I love cream cheese awwww. The staff girls are very cute, polite. The flavor is nice, but I’d enjoy it more if the tea taste was stronger 🩷",-37.80908,144.960502,,"421 Elizabeth St, Melbourne VIC 3000, Australia",,ChIJu1ZA-pFd1moRyicJp5ZXye8,Cafe,3000
ChaHalo- Swanston,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJrwOG2LND1moRAB1nk1dgwMA%2Fphotos%2FAciIO2eDZNUrPha8EjXa5w4H86vjAz-a5KRFLk6nI7kWHTGaeV0DIhjpL0pva9mG6oAFfhWF-Ub4Qr_VdIpAdtqymiV1jkGhvmXiRNrT3-457nGADJDffrJ0t6fXqfTAJSdqfIHvTk_IIBeUBUSy78HnG0TpTFRoy095xYpEQOH57UdJxGtazJsAT5jee50jMUQzIAT0y8jg2VT8wMJuolDAP2IwjJVIJUr-mVEVjS4TQrC5ha5FVSJ5c68-owwnmqDCEUxuTMi1a_SFjGGHSF-OpvfpWiy70TzjCM3tWsSoT1L55Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,"TLDR: stands out, good tea flavour, fast service, decent location ChaHalo is one of the new tea-focused Chinese milk tea shops in Melbourne similar to CHAGEE, Molly Tea, Tea White, Top Tea, etc. They use A2 milk as the creamer like Molly and have had perfect consistency for me so far. The brand is originally from Xi’An, China— it’s not homegrown like Top Tea. I’ve tried almost all their milk teas and can say they are of good quality and can stand out from the rest of the shops. You can order online as well, the shop is takeout only— no seating, but the outside concrete planter isn’t too bad to have a seat for a bit. It’s never too busy so it’s really good if you don’t want to wait >30 minutes for another shop. The price point is the same as other shops ($7.80) ~$7.92 after card surcharge. It’s nearby RMIT and a short walk from Melbourne Central. Their Signature Jasmine Milk Tea is as good (maybe better) than Molly Tea. Dark Milk Tea is probably the most unique from the shop as it is flavoured with sea salt. My ranking: 1. Jasmine / Dark Milk Tea 2. Osmanthus Oolong / Longjing 3. Rock Oolong / Grape Oolong 4. Orchid Scented / Extra Matcha",-37.8072121,144.96254299999998,(03) 9602 2029,"481 Swanston St, Melbourne VIC 3000, Australia",http://chahalo.com.au/,ChIJrwOG2LND1moRAB1nk1dgwMA,Milk Tea,3000
Chimnutz CBD,"Monday: 12:00 – 3:00 PM, 5:00 – 10:30 PM | Tuesday: 12:00 – 3:00 PM, 5:00 – 10:30 PM | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:30 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 11:00 PM",,https://places.googleapis.com/v1/places%2FChIJQyyoMpVD1moRKWwZuNy_m6g%2Fphotos%2FAciIO2fNWw6CSKoATmaSDJLiUmy8fxBUzKU9Peb4NSIG1pppT-kQOSr91yLzkZk3bG310-AjLicFLclJsBbjYHl0cq8321e3ReWrh6NWAPkbOQyaDzKEWO58im5nycM2GwlFbfrHVP0NjcddZU7nwOf1ealPyEgPvrC1ukW8kzISL_7R_wPBqd-XKEwFBp9D3Q4xTN-AdhRWxSotJ3wUHBk7oCAuSuzgwdtu-bthgy9VANDI_VRikIvYzj2RaN9xKTNDRxTWc2fWB7GuxSlBvv2_JLk8oAr9MfbDTKvkVqGZ0Tiz2w/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"My new favorite dessert spot! Honestly didn’t expect it to be this good. I tried the Chimnutz with matcha and the sweetness was just perfect. The chimney cake was delicious too. crispy, soft, and so satisfying. The place is clean, and the service is really good. Definitely a must-try! If u are looking for a dessert spot in cbd, I highly recommend this place",-37.8120591,144.96703589999998,,"189-191 Little Bourke St, Melbourne VIC 3000, Australia",http://www.chimnutz.com.au/,ChIJQyyoMpVD1moRKWwZuNy_m6g,Milk Tea,3000
Evelyn Faye Nutrition,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 10:30 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJ3y3IF7VC1moRkmBvJpp2Vkw%2Fphotos%2FAciIO2fjAhqRkbkIsEOQRvKRzL4A3L2dvUzSAnCdJsBHRJc6tLgFVmldoFQox6RfJyauzQs4aoBlHl2iT5qcSAkBbpCIgxMDQuQH7sQ_KbtkfjqfBXjmCow_D_P-twdhsb2_VYM5ZOf9MevHLums0uZrxkxATRtY-Eaxp0-vx2mD-w6CXwiMI4t9BciL08eFQf2JO1xJY6q9R1MyVbsI220JlPo_AetgkbdqjoJb_SFAJVJAW7_mM1JFP73ngaUo-CLVtbTLZm1p2mGkp2LWSfyQVyGb_CQfjywH72FuTib4dJDWLQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Less than a 5-minute stroll from Bourke Street Mall, you'll find Evelyn Faye Nutrition – a gem in the heart of the city! The knowledgeable health team readily shares their expertise and make navigating your health needs a breeze. It's often hard to find quality health stores in city centers that offer a comprehensive range of practitioner products alongside well-known off-the-shelf brands, but Evelyn Faye Nutrition nails it. They have you covered. I popped in right before closing to pick up some protein powder, and the team couldn't have been more helpful. Not once did they make me feel rushed. Instead, they took the time to help me make an excellent choice and even shared some awesome samples! Highly recommend Evelyn Faye Nutrition for anyone looking for quality health products and expert advice in the Melbourne CBD",-37.8141624,144.9626893,(03) 9670 1346,"360 Bourke St, Melbourne VIC 3000, Australia",https://www.evelynfaye.com.au/,ChIJ3y3IF7VC1moRkmBvJpp2Vkw,Cafe,3000
Exhibition Street IGA X-press,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJtUIS8c5C1moRMhwSsUaAxzg%2Fphotos%2FAciIO2eKxwA0YdIicHGckOVIt1w5Wb9hajFvlxEeZ4fjM5S4dG9ZXgcpXhvrQ61BB_byNS-6-xE0-F9PrL3HgBMAWoIctlD2I-8IkERip0v69Esv-V986jqsIN4Pj4wAqB04PXwHew5dJ8Yj21fIdCFfpAs41epzOzcirM2rgPwv_SxcLZZInWduL40d9I5gMAHTuP0rbQWpRayaxwdhUjNzjOgHrzSNwXx9y5rV_RrZaaEd1oFhKv5fr2PGmwQp8SYGGYEFF51fi1MBgtmhRAS--TZIE4CZRpnCV6D2bzqeQjEDICs3JNyk8KXB3qWeBdUYvnAkOjeb_PakQPTJaur4V8Y7Wq_dqpW2V8fnucUTKOcluCv5WaA32HOHTraXIX3QPgDS5f1Pj0qhs7irEnkhcTPoevJRgQEG0mxE5XTYZjueGw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.4,"🛍🛒 A decent IGA store on Exhibition St. that sells a variety of items such as snacks, soft and hard drinks, frizen food, vegetables, etc. I wasn't expecting it to be as big as it is, and all the items in store. One can get some common items quickly from this store in the city, at correct prices. Plus, the staff was friendly, so that's a good thing. 👍🏽🙂 Overall, if you can manage your expectations and are looking to buy some quick stuff in the city, this place wouldn't disappoint.",-37.8080381,144.9684498,(03) 9663 4224,"333 Exhibition St, Melbourne VIC 3000, Australia",https://www.iga.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Exhibition+Street+IGA+X-press+-+Melbourne&utm_term=plcid_1656042404777704032,ChIJtUIS8c5C1moRMhwSsUaAxzg,Cafe,3000
Boreks,Monday: Closed | Tuesday: 6:00 AM – 3:00 PM | Wednesday: Closed | Thursday: 6:00 AM – 3:00 PM | Friday: 6:00 AM – 3:00 PM | Saturday: 6:00 AM – 4:00 PM | Sunday: 6:00 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJj5fKmbRd1moRMHjHaVQujQI%2Fphotos%2FAciIO2fyRv8BaghKFYR-lLcOuZ0j9CTOU4Y6z0jGkBNR8U4DqQgRzHHFXHZL9WvJixkzW6mFPB5cHLXb5ZjQmnMMUiH4o1-dio-qC1aeBOUaiElI180BEK2xuDeCgGhavD4FAb2bFgY9WSsd46w83GDWiQ-zhe45Vaxh1BqvmQSWlw3pBJNP0X6zFXlxHalfHKhBOMbSNTsH3qlglG5rXFPX732FFf_an1wEYyl295Ljg8nlwIJxwfzvyxNTAhHLqJRBnNw7FuV1Y9OIGlSPiI5dp7ajk4xqaU-s2d5wUNnKhmv8ZuOIUfJft1oNjeeMq24oq4xzHrOnq5h6IjeRtvYbSJUoK6ZsWb4FUr5n2upenY02rrYFedjBRKAL14N8JR5VSgpLS2r1CvA2XcEAt_IIkN0yMd-E1ec1IUmCS9wrakvBl8X8/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"We have been visiting Borek & Gozleme, Elizabeth Street since 2014. There have been a few complaints along the way. The amount and standard of fillings have been going down 👇🏽 for a while, however the most recent Borek was missing a lot. The rude older lady in Queen Victoria Market store has no customer service skills whatsoever. This establishment is loosing a long time customer, and unfortunately I can't recommend their food any longer.",-37.807059,144.9593071,0401 811 487,"Deli Hall, Queen Victoria Market, Shop 95 Therry St, Melbourne VIC 3000, Australia",https://qvm.com.au/store/the-borek-shop/,ChIJj5fKmbRd1moRMHjHaVQujQI,Cafe,3000
IGA Local Grocer Lonsdale Street,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJt8vcQM9C1moRMNcMXOrTiI8%2Fphotos%2FAciIO2fAy0Rw_wjiPNvfJ7bz8RkVC14Rv-ycSQt21mDwhX_Gfxz8JkewQolVg73stZcZpCfNlRlCj2Dzgfrjen1OvSgc11yu0srabp9ZuE5F6RjB1XW8izLvtSj2_duq_sEN1UkC7ahGiFF1TjEeFd5L6vJ2DM3rNh47vZoT7QHNfFPh_MZ5wS7M3TNu0octujd233NsxpbCg2QC5rVqR9Obkmn6Jh86CeEu1tXaPH2I3d54vLZZFujxPPvRrzPrO4OUtHHvki1-GxYax7VjA2sbE8RMiRtSssPp92sHUwL56N_ECw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"Store is run by absolute sigg cunce. Legends to say the least. Amazing store. Impeccable service. Wookiee n coles r just robbing us, but they keep it real at iga.",-37.809919,144.971101,(03) 9654 2871,"35-41 Lonsdale St, Melbourne VIC 3000, Australia",https://www.iga.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=IGA+Xpress+Lonsdale+Street+-+Melbourne&utm_term=plcid_11117903003204949213,ChIJt8vcQM9C1moRMNcMXOrTiI8,Cafe,3000
Tanghulu,Monday: 1:00 – 10:30 PM | Tuesday: 1:00 – 10:30 PM | Wednesday: 1:00 – 10:30 PM | Thursday: 1:00 – 10:30 PM | Friday: 1:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 11:00 PM,,https://places.googleapis.com/v1/places%2FChIJOdTogGJD1moRghwwqRoyZ34%2Fphotos%2FAciIO2dX1jrHlLlKI72nO21q0OTqxonVWBmTsOKAtJA_npAE56a2HybBeMvlbuf18TIrBxQZ7iHZrh89_6v-42bnbl3tlhQ14Td5d4Nt2ZYg4iWIkQA_AOipPJMOI7Fjk1o9hzAJojx6oT1Q18rnGpVHXHANDh4iVxdBMwnM5dhnYlOPOnn0SDnhFU3XuxgsIGdAFa30eHwgb3UVLvwyP2TxH01k25ldaLbBZOV8J6wqQsgSLuKdMqQELC4mrmv9gzC-38sVnna2sqeGAHn7L_rmK34i-jQmcnm8Sbe8pFItmhPZh6DjBPDVlqXiJxWcX1iRvW3SuqmN8x9R2sY06Uhv_zCpe3d0btYAkyumL_rEkCoYf4pBM8oB4L0nzTfvgavOBTulMi7Bk-25GqW6Bim3o4Fvj7IgH_Kwc8CmbqKQ7wkCpITW/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"For 2 sticks we paid $16, which is a little bit on the pricey side seeing this is just a fruit on a stick with hard sugar, but oh my god, it was YUM, would I purchase them again? 100% yes!!!! The raspberry was really good. It would pretty much just melt in your mouth and the grapes were such a high-quality and fresh, everything was delicious",-37.8122966,144.9614857,0413 717 834,"Shop 3/364-372 Lonsdale St, Melbourne VIC 3000, Australia",https://tanghulu.com.au/,ChIJOdTogGJD1moRghwwqRoyZ34,Cafe,3000
Marche Board Game Cafe,Monday: 2:00 – 11:00 PM | Tuesday: 2:00 – 11:00 PM | Wednesday: 2:00 – 11:00 PM | Thursday: 2:00 – 11:00 PM | Friday: 2:00 PM – 1:00 AM | Saturday: 2:00 PM – 1:00 AM | Sunday: 2:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJqQJaGTVd1moRzZ9ypK5V5z4%2Fphotos%2FAciIO2dZRmPj_1b8YmewUlx8vHvL3xN3gq8U9CkmpF2QxGZXa7mNbK3dPAS7i7Ei2pLq7u6n6IQBOLOkHyKQRH0ZwnjYl7j7xl-EDeMsg9O4Sy7CuZR0-n4YKBXUf-LU03FhFdxcjd8uPvY488T6GpGAGdBCLRBzQtRQhnHzGNmJhX9CCvyT_MfDu9fqkeaw22c01bIgYhVg_VlGd0TCwcenFQOzGmyzQl5-X-s2CO9VRvT7TVXrnRQo37guyFdwD7wrPI4saz1_uzCxq3nlcS1Spwn69DXDrIxYzS1XFl0_MuWf7g/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Easygoing hangout offering Taiwanese street food & bubble tea, plus board games & karaoke.",-37.8091191,144.9617621,(03) 9663 8898,"63 A'Beckett St, Melbourne VIC 3000, Australia",http://mbgcafe.com.au/,ChIJqQJaGTVd1moRzZ9ypK5V5z4,Milk Tea,3000
Mollyfuns Salon,Monday: 11:00 AM – 7:00 PM | Tuesday: 11:00 AM – 7:00 PM | Wednesday: 11:00 AM – 7:00 PM | Thursday: 11:00 AM – 7:00 PM | Friday: 11:00 AM – 7:00 PM | Saturday: 11:00 AM – 7:00 PM | Sunday: 11:00 AM – 7:00 PM,,https://places.googleapis.com/v1/places%2FChIJx2w7jggU1moRYpRT-rf4qs0%2Fphotos%2FAciIO2fIrj3pYlJFfwNmPWhSpE7MzdVW3WfNl7P5HzNVeHbKnOA8PyHbOkLIIYK5q4js4-K1-h18DPhIeQ5nftPCMu5MEkRHgiGFjsEzq3HBJon3VEKNfe38daQ0nyHS-B0bmuzhokwkIrB0o6N-0yXiLt3SZ5SVqiNX41UzoKqe8K2OnHBTO-cyhbBqQ1TDXrQlzehDZhYtwFvxEr5rCM2hyXu2BBgk2_h7aw-_pD7CCX95OmLPj1-DvVmvtytN-vQXjfWdWhC5lnoU2XRtc7S_cDLR1aM9l7zsjJPW2BP84dC1qg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,Absolutely exceptional detail and care for each and every single step of the process. Definitely worth the time and such a steal for the quality of work. Did the 12th Anniversary Event Nails with Lisa and got so so many complements at work!❤️ Loved how each gem was individually glued and reinforced instead of the glue just being heaped on over all of them in one swipe! Will definitely be back😊,-37.8103133,144.9564617,(03) 9639 6063,"shop 2/232 A'Beckett St, Melbourne VIC 3000, Australia",https://www.mollyfunsnailart.com.au/,ChIJx2w7jggU1moRYpRT-rf4qs0,Milk Tea,3000
Kumo Desserts Melbourne,Monday: 3:00 – 10:00 PM | Tuesday: 3:00 – 10:00 PM | Wednesday: 3:00 – 10:00 PM | Thursday: 3:00 – 10:00 PM | Friday: 3:00 – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJYb_LZKFD1moR7jLuYnSVuJo%2Fphotos%2FAciIO2cPa0wk06kAaPmR_qGYnpILwDi6ZRThqn6zU-JdouaUXfgm2muPRo7TtaZHP-LbDNC25lzbV3f_03GozyGNEVrMosnc0EgtPeFvPYSwW1s5Zyk7XTaSkIpv_1b3SZlvjGYmJBrhMWdVC3G529uZTYJGbbd-YjCU0jOJ9JvDlpbwn7mOquyxxvXrhYQ8lqSlCBT8FA5Ah0uO-bieNtU4EbonEsp5vKuInb4r081S-sYG7FVoR_7XfP40bvx5Ghj7XFkUWD-faaL0RVSzRC8ANMKqRPmtgjS74XcaD5VcaKEoow/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"Visited to try the fluffy jiggly pancakes at Kumo Desserts. We went for pistachio papi and strawberry skies with whipped cream, and they were divine! The pistachio one was sweet, nutty, and rich in flavour, while the portion size was generous and filling. We paired them with an iced Thai lime tea and a mandarin yuzu light, tangy, and super refreshing for a sunny day. They also offer a lovely range of other hot and cold drinks. Service was friendly and accommodating. If you’re keen on souvenirs, you can even grab a plush pancake to take home, such a cute touch! Definitely worth a visit for dessert lovers. Excited to try a pandan pancake next time! 💚✨",-37.8107046,144.96347559999998,,"198 Little Lonsdale St, Melbourne VIC 3000, Australia",https://kumodesserts.com/,ChIJYb_LZKFD1moR7jLuYnSVuJo,Cafe,3000
